Symbols,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,CVS,CVS,CVS,CVS,CVS,CVS,NOC,NOC,NOC,NOC,NOC,NOC,BA,BA,BA,BA,BA,BA,LMT,LMT,LMT,LMT,LMT,LMT,MCD,MCD,MCD,MCD,MCD,MCD,INTC,INTC,INTC,INTC,INTC,INTC,PCAR,PCAR,PCAR,PCAR,PCAR,PCAR,IBM,IBM,IBM,IBM,IBM,IBM,TXN,TXN,TXN,TXN,TXN,TXN,MA,MA,MA,MA,MA,MA,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,GE,GE,GE,GE,GE,GE,GEN,GEN,GEN,GEN,GEN,GEN,AXP,AXP,AXP,AXP,AXP,AXP,PEP,PEP,PEP,PEP,PEP,PEP,KO,KO,KO,KO,KO,KO,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,TM,TM,TM,TM,TM,TM,HMC,HMC,HMC,HMC,HMC,HMC,MUFG,MUFG,MUFG,MUFG,MUFG,MUFG,SONY,SONY,SONY,SONY,SONY,SONY,XOM,XOM,XOM,XOM,XOM,XOM,CVX,CVX,CVX,CVX,CVX,CVX,VLO,VLO,VLO,VLO,VLO,VLO,F,F,F,F,F,F,BAC,BAC,BAC,BAC,BAC,BAC
Attributes,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,15.628999710083008,15.737500190734863,15.347999572753906,15.425999641418457,15.425999641418457,55664000,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.1717586517334,212818400,96.5199966430664,96.87000274658203,94.37999725341797,95.0999984741211,68.01390838623047,5124200,148.2899932861328,149.16000366210938,144.5399932861328,146.4600067138672,120.91696166992188,2042000,131.07000732421875,131.83999633789062,129.08999633789062,129.9499969482422,113.65721130371094,4294200,192.10000610351562,194.47999572753906,191.0399932861328,193.30999755859375,141.083740234375,902100,94.12999725341797,95.0,93.05000305175781,93.26000213623047,69.31179809570312,6019700,36.66999816894531,37.15999984741211,36.11000061035156,36.36000061035156,27.89645767211914,23605600,45.47999954223633,45.913333892822266,44.959999084472656,45.43333435058594,29.851396560668945,2262000,154.216064453125,156.12811279296875,153.91969299316406,154.93307495117188,96.16410827636719,5779673,53.560001373291016,54.08000183105469,53.0099983215332,53.47999954223633,38.903560638427734,4020100,86.68000030517578,87.36000061035156,84.91999816894531,85.68000030517578,79.71467590332031,4505800,46.65999984741211,47.41999816894531,46.540000915527344,46.7599983215332,39.60718536376953,27913900,121.44036102294922,122.01545715332031,119.18791961669922,120.09848022460938,102.30318450927734,8538620,25.790000915527344,26.110000610351562,25.469999313354492,25.59000015258789,9.478633880615234,2508900,93.16999816894531,93.94000244140625,92.13999938964844,93.0199966430664,78.82441711425781,2437500,94.93000030517578,95.33999633789062,94.05000305175781,94.44000244140625,65.87916564941406,3545700,42.2599983215332,42.400001525878906,41.79999923706055,42.13999938964844,29.215930938720703,9921100,105.05000305175781,105.55000305175781,104.12999725341797,104.5199966430664,75.73738861083984,5753600,126.2300033569336,126.63999938964844,124.88999938964844,125.66999816894531,93.26911926269531,250000,29.670000076293945,29.780000686645508,29.43000030517578,29.59000015258789,22.232006072998047,1150900,5.559999942779541,5.559999942779541,5.46999979019165,5.510000228881836,5.099127292633057,1809800,4.093999862670898,4.138000011444092,4.085999965667725,4.111999988555908,3.864588975906372,6149500,92.25,93.05000305175781,91.80999755859375,92.83000183105469,56.77790832519531,10220400,111.62999725341797,113.0,110.8499984741211,112.58000183105469,68.30224609375,5898800,49.54999923706055,50.459999084472656,49.06999969482422,50.34000015258789,32.348045349121094,5897000,15.59000015258789,15.649999618530273,15.180000305175781,15.359999656677246,8.242642402648926,24777900,17.989999771118164,18.030000686645508,17.68000030517578,17.899999618530273,13.979471206665039,48951100
2015-01-05,15.350500106811523,15.418999671936035,15.042499542236328,15.10949993133545,15.10949993133545,55484000,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.49079704284668,257142000,94.58999633789062,94.88999938964844,93.87000274658203,94.16000366210938,67.3416519165039,5887900,145.4499969482422,146.47000122070312,142.4499969482422,143.3699951171875,118.36588287353516,5765000,129.66000366210938,129.9199981689453,128.61000061035156,129.0500030517578,112.87007141113281,5024800,192.89999389648438,194.5,188.60000610351562,189.2899932861328,138.14984130859375,1506200,93.30000305175781,93.68000030517578,92.22000122070312,92.2300033569336,68.54627227783203,6211900,36.20000076293945,36.45000076293945,35.939998626708984,35.95000076293945,27.581897735595703,32785000,45.12666702270508,45.426666259765625,43.83333206176758,43.90666580200195,28.84832191467285,4089900,154.17782592773438,154.17782592773438,152.18930053710938,152.49522399902344,94.65093994140625,5104898,53.189998626708984,53.4900016784668,52.599998474121094,52.650001525878906,38.29978561401367,5599300,85.29000091552734,85.3499984741211,83.05000305175781,83.2699966430664,77.47249603271484,6441400,46.369998931884766,46.72999954223633,46.25,46.33000183105469,39.242958068847656,39673900,119.85885620117188,119.85885620117188,117.51056671142578,117.89395904541016,100.42532348632812,8770735,25.559999465942383,25.770000457763672,25.190000534057617,25.229999542236328,9.34528923034668,4177000,92.45999908447266,92.77999877929688,90.31999969482422,90.55999755859375,76.73985290527344,3469600,94.44999694824219,95.05000305175781,93.72000122070312,93.7300033569336,65.38388061523438,6441000,42.689998626708984,42.970001220703125,42.08000183105469,42.13999938964844,29.215930938720703,26292600,104.4800033569336,104.7300033569336,103.68000030517578,103.79000091552734,75.20841217041016,8079300,124.44000244140625,124.61000061035156,123.05000305175781,123.37000274658203,91.56212615966797,240600,29.3700008392334,29.399999618530273,28.959999084472656,28.979999542236328,21.773691177368164,1483600,5.420000076293945,5.420000076293945,5.340000152587891,5.369999885559082,4.969566822052002,996000,4.090000152587891,4.090000152587891,4.041999816894531,4.052000045776367,3.8081984519958496,5415500,92.0999984741211,92.4000015258789,89.5,90.29000091552734,55.224369049072266,18502400,110.95999908447266,111.19999694824219,107.44000244140625,108.08000183105469,65.57209777832031,11758100,49.84000015258789,49.84000015258789,48.09000015258789,48.27000045776367,31.017873764038086,7732700,15.119999885559082,15.130000114440918,14.6899995803833,14.760000228881836,7.920665740966797,44079700,17.790000915527344,17.809999465942383,17.290000915527344,17.3799991607666,13.573365211486816,105605500
2015-01-06,15.112000465393066,15.149999618530273,14.619000434875488,14.76449966430664,14.76449966430664,70380000,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.493013381958008,263188400,94.62999725341797,95.30000305175781,93.68000030517578,94.2300033569336,67.39169311523438,5538700,143.4600067138672,146.0,141.5800018310547,144.16000366210938,119.01805877685547,3121100,129.0500030517578,129.6199951171875,126.18000030517578,127.52999877929688,111.5406265258789,4992800,189.6199951171875,190.99000549316406,186.8000030517578,188.39999389648438,137.5002899169922,1205800,92.66999816894531,93.80999755859375,91.87999725341797,92.4000015258789,68.67262268066406,6484100,36.08000183105469,36.22999954223633,35.2599983215332,35.279998779296875,27.067852020263672,30847600,44.073333740234375,44.41999816894531,43.220001220703125,43.96666717529297,28.887746810913086,6294750,152.64817810058594,152.92543029785156,148.34608459472656,149.2064971923828,92.60971069335938,6429448,52.88999938964844,53.02000045776367,51.720001220703125,51.779998779296875,37.66691207885742,5468400,83.66000366210938,83.77999877929688,81.80000305175781,83.08999633789062,77.30502319335938,7690000,46.380001068115234,46.75,45.540000915527344,45.650001525878906,38.66697692871094,36447900,117.22301483154297,117.75018310546875,114.68302917480469,115.35396575927734,98.26168823242188,13304295,25.450000762939453,25.450000762939453,24.770000457763672,24.84000015258789,9.200830459594727,5307700,90.79000091552734,90.9000015258789,87.94000244140625,88.62999725341797,75.1043930053711,4800300,94.08000183105469,94.62000274658203,92.94000244140625,93.0199966430664,64.88861846923828,6195000,42.40999984741211,42.939998626708984,42.2400016784668,42.459999084472656,29.437782287597656,16897500,104.33999633789062,104.98999786376953,102.94000244140625,103.27999877929688,74.8388442993164,7428000,123.4000015258789,123.72000122070312,121.20999908447266,122.0999984741211,90.61956787109375,285600,29.079999923706055,29.139999389648438,28.610000610351562,28.81999969482422,21.653474807739258,773800,5.329999923706055,5.349999904632568,5.230000019073486,5.25,4.858514785766602,2330400,4.0920000076293945,4.116000175476074,4.03000020980835,4.050000190734863,3.806319236755371,11045500,90.23999786376953,91.41000366210938,89.0199966430664,89.80999755859375,54.9307746887207,16670700,107.87000274658203,109.0199966430664,106.4800033569336,108.02999877929688,65.54175567626953,11591600,48.220001220703125,48.95000076293945,47.290000915527344,47.68000030517578,30.638748168945312,8586800,14.880000114440918,14.899999618530273,14.380000114440918,14.619999885559082,7.8455352783203125,32981600,17.420000076293945,17.440000534057617,16.780000686645508,16.860000610351562,13.167256355285645,144912400
2015-01-07,14.875,15.064000129699707,14.766500473022461,14.920999526977539,14.920999526977539,52806000,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,23.822437286376953,160423600,94.91000366210938,95.9800033569336,94.62000274658203,95.93000030517578,68.60753631591797,5792700,145.0500030517578,148.8300018310547,144.8800048828125,148.72000122070312,122.78280639648438,2369900,128.74000549316406,129.97000122070312,128.72000122070312,129.50999450683594,113.27238464355469,3573200,189.32000732421875,191.02000427246094,189.22000122070312,190.8300018310547,139.27374267578125,941900,93.26000213623047,94.05000305175781,92.86000061035156,94.01000213623047,69.86922454833984,6400300,35.63999938964844,36.06999969482422,35.27000045776367,36.02000045776367,27.635597229003906,27725200,44.29999923706055,44.560001373291016,43.84000015258789,44.5533332824707,29.273212432861328,2675400,150.28680419921875,150.28680419921875,147.25621032714844,148.23135375976562,92.00445556640625,4918083,52.0099983215332,52.869998931884766,51.790000915527344,52.709999084472656,38.343414306640625,4577100,84.0999984741211,84.27999877929688,83.06999969482422,84.22000122070312,78.50751495361328,5846800,45.97999954223633,46.459999084472656,45.4900016784668,46.22999954223633,39.15825271606445,29114100,116.02490997314453,116.8875503540039,114.92264556884766,115.40189361572266,98.30248260498047,9106535,24.899999618530273,25.209999084472656,24.739999771118164,25.06999969482422,9.286025047302246,3040200,91.01000213623047,91.01000213623047,89.52999877929688,90.30000305175781,76.74467468261719,5665200,95.12999725341797,96.2300033569336,94.43000030517578,95.73999786376953,66.78600311279297,6526300,42.79999923706055,43.11000061035156,42.58000183105469,42.9900016784668,29.805240631103516,13412300,103.91000366210938,105.83000183105469,103.80999755859375,105.55999755859375,76.49099731445312,7931700,125.5199966430664,126.05999755859375,125.05999755859375,125.16999816894531,92.8980484008789,385700,29.06999969482422,29.229999542236328,28.93000030517578,29.110000610351562,21.871366500854492,814600,5.289999961853027,5.289999961853027,5.230000019073486,5.25,4.858514785766602,1088100,4.317999839782715,4.340000152587891,4.294000148773193,4.306000232696533,4.046916484832764,12431500,90.6500015258789,91.4800033569336,90.0,90.72000122070312,55.48735046386719,13590700,109.25,109.7300033569336,107.51000213623047,107.94000244140625,65.48717498779297,10353800,48.06999969482422,48.95000076293945,47.15999984741211,47.310001373291016,30.400985717773438,8825800,14.779999732971191,15.09000015258789,14.770000457763672,15.039999961853027,8.070920944213867,26065300,17.139999389648438,17.18000030517578,16.8700008392334,16.940000534057617,13.229735374450684,104603800
2015-01-08,15.015999794006348,15.156999588012695,14.805500030517578,15.02299976348877,15.02299976348877,61768000,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,24.737747192382812,237458000,96.87000274658203,98.0,96.83999633789062,97.97000122070312,70.06649017333984,6530700,149.83999633789062,153.13999938964844,149.80999755859375,152.1699981689453,125.63113403320312,3466300,130.60000610351562,131.99000549316406,130.39999389648438,131.8000030517578,115.2752685546875,4503400,190.89999389648438,196.8800048828125,190.89999389648438,195.1300048828125,142.4120330810547,1950900,94.2300033569336,94.9800033569336,94.05000305175781,94.36000061035156,70.12934112548828,5476700,36.369998931884766,37.0,36.2599983215332,36.689998626708984,28.149648666381836,31765400,44.96666717529297,45.16666793823242,44.59333419799805,45.13999938964844,29.658674240112305,3087000,149.3690185546875,152.04588317871094,148.70936584472656,151.45315551757812,94.00415802001953,4431693,53.130001068115234,53.95000076293945,53.0099983215332,53.56999969482422,38.969024658203125,6295200,85.19000244140625,85.62000274658203,85.02999877929688,85.52999877929688,79.7286605834961,5174200,46.75,47.75,46.720001220703125,47.59000015258789,40.31021499633789,29645200,116.55207824707031,116.8396224975586,115.64151763916016,116.79170227050781,99.48638916015625,9019294,25.209999084472656,25.65999984741211,25.190000534057617,25.530000686645508,9.456409454345703,3527800,91.44000244140625,91.80999755859375,91.0,91.58000183105469,77.8325424194336,3774200,96.73999786376953,97.91000366210938,96.68000030517578,97.4800033569336,67.99978637695312,7131600,43.18000030517578,43.56999969482422,43.099998474121094,43.5099983215332,30.16575813293457,21743600,106.05999755859375,106.48999786376953,105.75,106.38999938964844,77.09241485595703,9916000,126.44999694824219,127.69999694824219,126.44999694824219,127.58000183105469,94.68669128417969,498800,29.309999465942383,29.610000610351562,29.309999465942383,29.479999542236328,22.149356842041016,726400,5.260000228881836,5.269999980926514,5.239999771118164,5.269999980926514,4.877023696899414,4177100,4.306000232696533,4.323999881744385,4.294000148773193,4.311999797821045,4.052555561065674,6482500,91.25,92.2699966430664,91.0,92.2300033569336,56.41093826293945,15487500,109.19000244140625,110.44000244140625,108.5999984741211,110.41000366210938,66.98570251464844,8650800,48.09000015258789,50.119998931884766,47.7599983215332,50.02000045776367,32.14242172241211,8941700,15.399999618530273,15.479999542236328,15.229999542236328,15.420000076293945,8.274840354919434,33943400,17.15999984741211,17.34000015258789,17.100000381469727,17.290000915527344,13.50307846069336,73388500
2015-01-09,15.074000358581543,15.143500328063965,14.833999633789062,14.846500396728516,14.846500396728516,51848000,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,24.7642765045166,214798000,97.69000244140625,98.33000183105469,96.91999816894531,97.91999816894531,70.0307388305664,4457900,152.4499969482422,153.63999938964844,151.8000030517578,152.74000549316406,126.1017074584961,1891200,131.58999633789062,132.25999450683594,130.92999267578125,131.5399932861328,115.04785919189453,3056400,195.08999633789062,197.07000732421875,194.82000732421875,195.02000427246094,142.3317413330078,1439500,93.97000122070312,93.97000122070312,92.77999877929688,93.20999908447266,69.2746353149414,4283300,36.77000045776367,37.11000061035156,36.400001525878906,36.7599983215332,28.20334815979004,22850500,45.15999984741211,45.313331604003906,43.33333206176758,43.48666763305664,28.572376251220703,4423950,151.45315551757812,153.28871154785156,150.33460998535156,152.11280822753906,94.41358184814453,4694762,53.47999954223633,53.97999954223633,53.09000015258789,53.599998474121094,38.990848541259766,3913700,85.97000122070312,86.0,84.4000015258789,84.44000244140625,78.71259307861328,4582200,47.61000061035156,47.81999969482422,46.900001525878906,47.189998626708984,39.97140884399414,23944200,117.51056671142578,117.55848693847656,114.77887725830078,115.16226959228516,98.098388671875,9000055,25.530000686645508,25.729999542236328,25.06999969482422,25.360000610351562,9.39344310760498,5470800,91.58000183105469,91.80000305175781,90.23999786376953,90.41999816894531,76.84664916992188,3681700,97.55000305175781,97.66999816894531,96.58999633789062,96.81999969482422,67.53938293457031,4061500,43.470001220703125,43.560001373291016,42.95000076293945,43.029998779296875,29.832962036132812,12733500,106.5,106.5,104.75,104.94000244140625,76.04173278808594,7364800,127.7699966430664,127.7699966430664,125.9800033569336,126.08000183105469,93.57341003417969,150300,29.65999984741211,29.65999984741211,29.399999618530273,29.40999984741211,22.096769332885742,861300,5.269999980926514,5.28000020980835,5.199999809265137,5.21999979019165,4.830751895904541,1195100,4.355999946594238,4.357999801635742,4.263999938964844,4.26800012588501,4.011202335357666,15066000,92.30000305175781,92.77999877929688,91.37000274658203,92.0999984741211,56.331417083740234,14488400,110.13999938964844,110.22000122070312,107.66999816894531,108.20999908447266,65.65096282958984,9584500,49.9900016784668,50.29999923706055,48.369998931884766,48.650001525878906,31.26207160949707,8475100,15.460000038146973,15.470000267028809,15.0600004196167,15.210000038146973,8.16214656829834,23420800,17.3799991607666,17.3799991607666,16.950000762939453,16.979999542236328,13.260973930358887,84144600
2015-01-12,14.878000259399414,14.92549991607666,14.46399974822998,14.570500373840332,14.570500373840332,68428000,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.154071807861328,198603200,97.4800033569336,98.12000274658203,97.02999877929688,97.19999694824219,69.51580810546875,5104300,152.7899932861328,153.58999633789062,150.7899932861328,151.97000122070312,125.46598052978516,1588700,132.24000549316406,132.25999450683594,129.9499969482422,130.8699951171875,114.46187591552734,3552700,195.50999450683594,196.22999572753906,193.7100067138672,194.47000122070312,141.93035888671875,896400,93.52999877929688,93.80999755859375,92.5999984741211,93.01000213623047,69.1259994506836,3989600,36.900001525878906,37.0,36.22999954223633,36.599998474121094,28.080581665039062,29400800,44.2599983215332,44.41999816894531,43.34000015258789,43.88666534423828,28.83518409729004,4380900,152.0076446533203,152.2466583251953,148.91014099121094,149.5602264404297,92.82926940917969,4380230,53.7400016784668,53.75,52.900001525878906,53.119998931884766,38.64167785644531,4282500,84.41000366210938,84.8499984741211,82.91000366210938,83.36000061035156,77.70584106445312,4030100,47.41999816894531,47.540000915527344,46.36000061035156,46.599998474121094,39.471649169921875,23651900,115.35396575927734,115.68943786621094,113.9162368774414,114.92264556884766,97.8943099975586,8945573,25.360000610351562,25.440000534057617,24.969999313354492,25.290000915527344,9.367509841918945,3525500,90.5,90.94000244140625,89.08000183105469,89.5,76.06476593017578,3230700,96.94999694824219,97.33999633789062,96.19000244140625,96.41999816894531,67.26036071777344,4192700,43.06999969482422,43.20000076293945,42.459999084472656,42.63999938964844,29.562578201293945,11415800,105.16999816894531,105.81999969482422,104.30000305175781,104.58000183105469,75.78083801269531,6839000,126.5,127.73999786376953,125.33999633789062,126.04000091552734,93.54373168945312,306700,29.450000762939453,29.489999771118164,29.18000030517578,29.40999984741211,22.096769332885742,842600,5.21999979019165,5.230000019073486,5.179999828338623,5.21999979019165,4.830751895904541,1384700,4.276000022888184,4.283999919891357,4.248000144958496,4.271999835968018,4.014960765838623,9979500,91.23999786376953,91.33999633789062,89.81999969482422,90.33000183105469,55.24882888793945,15176300,107.47000122070312,107.47000122070312,105.55999755859375,105.87999725341797,64.23734283447266,8912300,48.310001373291016,48.43000030517578,47.0,47.369998931884766,30.439537048339844,6898700,15.3100004196167,15.319999694824219,15.109999656677246,15.220000267028809,8.167513847351074,22750800,17.020000457763672,17.030000686645508,16.65999984741211,16.68000030517578,13.026680946350098,92762500
2015-01-13,14.87399959564209,15.074999809265137,14.661499977111816,14.737000465393066,14.737000465393066,82728000,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.368534088134766,268367600,98.12999725341797,99.08000183105469,96.55000305175781,97.23999786376953,69.54442596435547,4069500,153.02999877929688,154.97999572753906,150.9600067138672,152.0,125.49079132080078,1487900,132.0,133.91000366210938,130.1699981689453,131.1699981689453,114.72423553466797,3441700,196.13999938964844,198.44000244140625,192.67999267578125,194.35000610351562,141.8428192138672,1095000,93.94999694824219,94.44000244140625,92.41999816894531,92.83000183105469,68.9922103881836,5971200,36.869998931884766,37.4900016784668,36.290000915527344,36.5,28.003870010375977,31478000,44.279998779296875,44.83333206176758,43.03333282470703,43.573333740234375,28.629314422607422,3254700,150.3441619873047,152.93499755859375,148.83364868164062,149.91395568847656,93.04882049560547,4578865,53.56999969482422,54.279998779296875,52.459999084472656,52.790000915527344,38.4016227722168,5013900,84.08999633789062,85.23999786376953,82.73999786376953,83.55000305175781,77.88294219970703,4222100,46.970001220703125,47.90999984741211,46.060001373291016,46.36000061035156,39.268367767333984,35270600,116.26453399658203,116.5999984741211,113.24529266357422,114.3475570678711,97.40441131591797,8591202,25.59000015258789,26.049999237060547,25.1299991607666,25.34000015258789,9.38603401184082,3892300,90.2699966430664,91.13999938964844,88.43000030517578,89.2300033569336,75.83528900146484,3537600,96.66999816894531,97.48999786376953,95.81999969482422,96.3499984741211,67.21151733398438,5371300,42.83000183105469,43.2400016784668,42.45000076293945,42.630001068115234,29.555641174316406,12529500,105.44000244140625,106.33000183105469,104.23999786376953,104.76000213623047,75.91129302978516,10151100,127.05000305175781,127.87000274658203,125.62999725341797,126.41000366210938,93.81832122802734,252900,29.760000228881836,30.040000915527344,29.5,29.809999465942383,22.397300720214844,2232300,5.28000020980835,5.320000171661377,5.210000038146973,5.260000228881836,4.867769718170166,1551400,4.28000020980835,4.297999858856201,4.197999954223633,4.236000061035156,3.981128692626953,8887500,90.87999725341797,91.43000030517578,89.11000061035156,90.0,55.04698181152344,17469000,106.91999816894531,107.66000366210938,103.19000244140625,104.19999694824219,63.218109130859375,13277700,48.25,48.529998779296875,45.529998779296875,45.95000076293945,29.527063369750977,10932800,15.380000114440918,15.479999542236328,15.079999923706055,15.210000038146973,8.16214656829834,26279400,16.81999969482422,16.889999389648438,16.31999969482422,16.450000762939453,12.847057342529297,100845400
